"ko","pval","chisq","n","avg_fc","module","padj","lpadj","avg_lfc","lfc"
"Notch2",1.2625350737937e-43,333.951367040782,21,1.1022155340168,"cluster0turquoise",1.18888719448907e-41,20,0.140406364973202,0.140406364973202
"Notch1",8.53616287551094e-10,135.353784031779,13,1.04322762718387,"cluster0turquoise",1.48072474441429e-08,7.82952566605156,0.0610539812320477,0.0610539812320477
"Neb",0.594407748507306,47.0024317421397,19,1.0433492804982,"cluster0turquoise",1,0,0.0612222076059202,0.0612222076059202
"Nav3",1.71853376995378e-14,166.829070760813,19,1.18913531703133,"cluster0turquoise",4.65534319189534e-13,12.3320482973137,0.249912895152596,0.249912895152596
"Myh8",1.08726140456802e-05,104.240061097352,20,0.882103417420225,"cluster0turquoise",0.000116219428515311,3.93472126444411,-0.18098028825094,-0.18098028825094
"Myh2",9.88185843470437e-20,199.398932988464,20,1.12163805094117,"cluster0turquoise",3.86957921873819e-18,17.4123362579567,0.165607197910676,0.165607197910676
"Myh1",5.19969231687813e-141,825.689227384308,22,1.20691952930959,"cluster0turquoise",2.93782615903614e-138,20,0.271329488407619,0.271329488407619
"Muc5b",0.00890219664335184,76.7264941952028,24,1.00059133723943,"cluster0turquoise",0.0547561239882683,1.26156730177406,0.000852867161608224,0.000852867161608224
"Muc4",5.45192980060349e-13,157.070068594057,25,0.809236065537823,"cluster0turquoise",1.28347514055874e-11,10.891612538697,-0.305367476408503,-0.305367476408503
"Muc3",0.961089613470594,33.8442300693164,16,0.991448248140951,"cluster0turquoise",1,0,-0.0123906266177979,-0.0123906266177979
"Muc2",3.04275681578881e-22,214.405594146202,19,1.16189388994262,"cluster0turquoise",1.38323025361434e-20,19.8591055208662,0.216478320512159,0.216478320512159
"Muc16",0.0183500233051187,73.0660921422545,17,0.923981792698994,"cluster0turquoise",0.103974702251783,0.983072314633073,-0.114063671646108,-0.114063671646108
"Mroh2b",0.0234669898557728,71.7614884878155,22,1.0527647837157,"cluster0turquoise",0.126823592140479,0.896799950055423,0.074183135059196,0.074183135059196
"Mgam",0.000282580114126525,91.8801321458325,21,0.909826191336375,"cluster0turquoise",0.00250583935284844,2.60104677468576,-0.136337128528602,-0.136337128528602
"Mdn1",0.995790096222142,27.5958106068318,23,1.03608994880636,"cluster0turquoise",1,0,0.0511492569469894,0.0511492569469894
"Magi2",5.53042478598109e-06,106.658656418952,21,1.12317926317679,"cluster0turquoise",6.19626912990232e-05,4.20786972727611,0.167588205081875,0.167588205081875
"Macf1",0.849453555392641,39.7740147255797,17,0.955108907567309,"cluster0turquoise",1,0,-0.0662628471326945,-0.0662628471326945
"Lrp2",8.17479794337455e-13,155.910441882716,24,0.848722340738524,"cluster0turquoise",1.86886276682349e-11,10.7284225882945,-0.236635441176035,-0.236635441176035
"Lrp1",1.30009284213499e-09,134.062011166835,23,0.823063870084119,"cluster0turquoise",2.20680995306605e-08,7.65623506597227,-0.280923706186658,-0.280923706186658
"Lrp1b",0.000755471112009275,87.8455428953043,21,0.998933428887396,"cluster0turquoise",0.00616059432576636,2.21037738849303,-0.00153955802499183,-0.00153955802499183
"Lama5",4.47969416179278e-23,219.310380654756,23,1.22362976608907,"cluster0turquoise",2.08437534234005e-21,20,0.291167107519348,0.291167107519348
"Lama2",0.219459676550884,57.4188679103872,20,0.958738028872486,"cluster0turquoise",0.805908097269031,0.0937144806820071,-0.0607914361378894,-0.0607914361378894
"Kmt2d",0.0740114190745302,65.1138713019787,19,0.924379943768012,"cluster0turquoise",0.339576754570495,0.46906204665921,-0.11344213683466,-0.11344213683466
"Kmt2c",9.04826603541955e-35,285.744462491766,25,0.731429319739603,"cluster0turquoise",6.62701706853413e-33,20,-0.451209635838495,-0.4
"Kdr",4.06456650196377e-10,137.616814158045,22,0.783903773379504,"cluster0turquoise",7.30698205239397e-09,8.13626195937927,-0.351251524970964,-0.351251524970964
"Huwe1",3.50290403676032e-20,202.114126295054,24,0.631512916474203,"cluster0turquoise",1.42824592426671e-18,17.845197006596,-0.66311585281007,-0.4
"Hras",2.54386119861471e-34,283.261655003001,25,0.824689661180589,"cluster0turquoise",1.82926746191294e-32,20,-0.278076773718867,-0.278076773718867
"Hmcn1",6.75019350889503e-53,383.21264032145,23,1.37900745103187,"cluster0turquoise",7.21540954802158e-51,20,0.463630252020628,0.4
"Herc2",3.16714550257834e-08,124.027729188498,20,0.875429409787112,"cluster0turquoise",4.67513057068466e-07,6.33020625530783,-0.191937243191289,-0.191937243191289
"Fmn2",0.000173732655482711,93.8148218720378,18,0.902465786662159,"cluster0turquoise",0.00160166119448513,2.79542934650842,-0.148055855794429,-0.148055855794429
"Flg",0.00848248012614275,76.9626787176541,15,0.95384293396067,"cluster0turquoise",0.0526659480359413,1.27847009370488,-0.0681763727358203,-0.0681763727358203
"Fgf4",6.743639882572e-07,113.947991162238,23,1.11454412517185,"cluster0turquoise",8.44022016948489e-06,5.0736462243287,0.156453734503847,0.156453734503847
"Fgf3",1.81612079965641e-86,555.548586707049,20,1.14672421154198,"cluster0turquoise",3.12293815767004e-84,20,0.197518463296179,0.197518463296179
"Fgf15",1.39288661157886e-14,167.414780886957,21,0.801106658749392,"cluster0turquoise",3.82560176999611e-13,12.4173002402927,-0.319933760112442,-0.319933760112442
"Fbxw7",2.53544630393201e-13,159.252029850143,22,0.760734353313659,"cluster0turquoise",6.22837896400689e-12,11.2056249707716,-0.394535339008395,-0.394535339008395
"Fat4",3.57105434036861e-13,158.277471986607,22,0.871152123800328,"cluster0turquoise",8.55970904009567e-12,11.0675409975224,-0.199003425329536,-0.199003425329536
"Fat3",0.00434516970769511,80.1447481914821,22,0.875191452279809,"cluster0turquoise",0.0292264391053302,1.53422409504666,-0.192329447037686,-0.192329447037686
"Fat2",1.14829935614895e-12,154.93485689526,24,0.926577651469251,"cluster0turquoise",2.59515654489662e-11,10.5858364395365,-0.110016209087848,-0.110016209087848
"Fat1",1.75673408613867e-198,1104.27844534007,16,1.07598885572746,"cluster0turquoise",2.31596110355948e-195,20,0.105663135636178,0.105663135636178
"Fam135b",0.00506356276820253,79.4307349144712,19,1.07210006937944,"cluster0turquoise",0.033377317913735,1.47654856466288,0.100439572642283,0.100439572642283
"Fadd",0.00242550876645735,82.7993713166041,23,0.92139511120941,"cluster0turquoise",0.0173469930765621,1.7607757948461,-0.11810815165834,-0.11810815165834
"Erich3",2.81640753473224e-101,629.743768784452,25,0.716386636615073,"cluster0turquoise",6.55228929403883e-99,20,-0.481189669161729,-0.4
"Erbb4",6.19239553313512e-26,235.95076639721,20,0.861018261287721,"cluster0turquoise",3.18063952383759e-24,20,-0.215884258903044,-0.215884258903044
"Epha7",0.999997704847995,16.6344172695865,14,1.11931124979114,"cluster0turquoise",1,0,0.162611266065608,0.162611266065608
"Epha5",0.359435482812435,52.9933682877076,18,1.04376664402369,"cluster0turquoise",1,0,0.0617992031521914,0.0617992031521914
"Ep300",1.82928589460469e-13,160.178648441479,21,0.899244661643923,"cluster0turquoise",4.55020485104499e-12,11.3419690508867,-0.153214405044581,-0.153214405044581
"Dst",0.0041858900025033,80.3178694689331,21,0.974511793129785,"cluster0turquoise",0.0282511859383969,1.54896331649265,-0.0372484504130121,-0.0372484504130121
"Dscam",0.000366221358700286,90.8332414123618,19,0.940906277222426,"cluster0turquoise",0.00316245736606906,2.49997532061636,-0.0878770702549513,-0.0878770702549513
"Dnah9",0.829003865944706,40.4981063814659,18,0.934452172246762,"cluster0turquoise",1,0,-0.0978072700054334,-0.0978072700054334
"Dnah8",0.781173398337381,42.0296579477953,21,0.964138461846004,"cluster0turquoise",1,0,-0.0526877452432689,-0.0526877452432689
"Dnah7a",0.275474378429339,55.491010055813,19,0.86873970084461,"cluster0turquoise",0.948216855255037,0.0230923290432248,-0.2030041256211,-0.2030041256211
"Dnah6",0.900426089225468,37.6685349497281,16,0.90646859160665,"cluster0turquoise",1,0,-0.141671062252009,-0.141671062252009
"Dnah5",3.5526519367809e-129,767.703152608211,22,1.45957862159408,"cluster0turquoise",1.56119315666316e-126,20,0.545551925077181,0.4
"Dnah3",6.19639419779227e-15,169.665644875973,19,0.868446139942562,"cluster0turquoise",1.77585065596148e-13,12.7505935599645,-0.203491717508706,-0.203491717508706
"Dnah17",0.0319962895902547,70.0654527162637,15,0.918038757283525,"cluster0turquoise",0.166069980747319,0.779708864683093,-0.123373033012517,-0.123373033012517
"Dnah11",8.68667257819293e-11,142.264796798314,21,1.08672286611917,"cluster0turquoise",1.66775679838607e-09,8.77786728032878,0.119984074080207,0.119984074080207
"Dnah10",0.68823188477753,44.6238573434085,12,1.10207569908414,"cluster0turquoise",1,0,0.140223322767952,0.140223322767952
"Dmd",4.4541649458739e-07,115.347340257279,22,0.92698718752239,"cluster0turquoise",5.73818317945645e-06,5.24122559192876,-0.109378696301553,-0.109378696301553
"Dgkb",1.66341231687937e-28,250.664630259757,25,0.771520951163086,"cluster0turquoise",1.01212241742429e-26,20,-0.374222760218798,-0.374222760218798
"D630045J12Rik",0.180075941854349,58.9803982136787,18,0.894472994899781,"cluster0turquoise",0.690785984514016,0.160656482497127,-0.160890168465162,-0.160890168465162
"Cubn",0.950661092643618,34.713834794824,17,0.940899041718859,"cluster0turquoise",1,0,-0.087888164521728,-0.087888164521728
"Cttn",0.056817609358562,66.7416630890041,20,0.945014938093239,"cluster0turquoise",0.269440821358648,0.569536606282786,-0.0815909603232774,-0.0815909603232774
"Csmd3",4.85334981410407e-08,122.65167579612,22,1.13589675657769,"cluster0turquoise",7.05698474808148e-07,6.15138082118443,0.183831712006103,0.183831712006103
"Csmd2",0.925969536779052,36.3415306367485,16,1.03687191465136,"cluster0turquoise",1,0,0.0522376882588372,0.0522376882588372
"Csmd1",1.18808372565617e-25,234.317643343809,23,0.840256353290927,"cluster0turquoise",6.02419376278226e-24,20,-0.251098548902242,-0.251098548902242
"Crebbp",1.08824423033957e-10,141.590653534613,22,0.865192082819681,"cluster0turquoise",2.06923362066972e-09,8.68419047383887,-0.208907631308511,-0.208907631308511
"Col6a6",0.000197852718020975,93.3013766861833,22,0.923019163473794,"cluster0turquoise",0.00180301267228792,2.74400122087306,-0.11556749386181,-0.11556749386181
"Col6a5",0.00101649493019395,86.5911781557953,22,0.9043519694902,"cluster0turquoise",0.00794513329825512,2.09989881208643,-0.14504372289784,-0.14504372289784
"Col6a3",2.10859881367297e-76,504.600152163905,23,1.24766723129682,"cluster0turquoise",3.08870678076911e-74,20,0.319233200406594,0.319233200406594
"Col4a4",1.40662255548761e-26,239.655067607617,23,0.822405176952641,"cluster0turquoise",7.31998974599144e-25,20,-0.282078748715986,-0.282078748715986
"Col22a1",5.02995668608572e-19,195.115479320119,24,0.850047782035053,"cluster0turquoise",1.87674327296878e-17,16.7265951321515,-0.234384156028166,-0.234384156028166
"Col1a2",8.6709396211556e-28,246.581834882083,23,0.77545033880019,"cluster0turquoise",4.9700820582131e-26,20,-0.366893703388483,-0.366893703388483
"Col11a1",0.236570837785313,56.7995666633536,21,0.895241853862611,"cluster0turquoise",0.849035992233135,0.0710738988056132,-0.15965060889865,-0.15965060889865
"Cfh",0.0226834038869341,71.9436686361701,19,1.11345997878698,"cluster0turquoise",0.124084180322026,0.906283583825927,0.155049704112958,0.155049704112958
"Cdkn2b",0.0442376058436833,68.2226393452135,20,0.856754831880511,"cluster0turquoise",0.217341280884183,0.66285777778665,-0.223045671684909,-0.223045671684909
"Cdkn2a",3.24684084414368e-10,138.298185794764,22,0.812460488019601,"cluster0turquoise",5.91762928045542e-09,8.22785224540985,-0.299630442011858,-0.299630442011858
"Cdh2",5.51646368702221e-94,593.31272138218,18,1.22370255706016,"cluster0turquoise",1.21208966012071e-91,20,0.291252927636254,0.291252927636254
"Cdh10",0.246065546264342,56.4684327406507,18,1.02955863375521,"cluster0turquoise",0.878984244599423,0.0560189093913643,0.042025994340344,0.042025994340344
"Ccnd1",4.28441889544462e-41,320.309438199496,24,0.820746575189008,"cluster0turquoise",3.76552816255188e-39,20,-0.284991270153856,-0.284991270153856
"Casp8",0.0382824851363241,69.0547347667005,22,0.982518552678063,"cluster0turquoise",0.192630061977305,0.715275935632766,-0.0254434451711524,-0.0254434451711524
"Cacna1e",0.0372664021743261,69.2077914139064,19,0.970299269350497,"cluster0turquoise",0.188476496930255,0.724742798720231,-0.0434983085999569,-0.0434983085999569
"Aspm",8.10443328764025e-18,187.728762988672,21,1.23086452138448,"cluster0turquoise",2.7631925562601e-16,15.5585888497171,0.299671976214754,0.299671976214754
"Apob",8.92839628645652e-06,104.949260085304,18,0.817806412725262,"cluster0turquoise",9.70104596509218e-05,4.01318143765355,-0.290168719268545,-0.290168719268545
"Ano1",8.76819521807096e-05,96.4751180921429,22,1.16306858413663,"cluster0turquoise",0.000841704176880356,3.07484051767192,0.217936172543211,0.217936172543211
"Ank2",1.10706928045616e-12,155.039961150169,23,0.839554581581935,"cluster0turquoise",2.5163557495426e-11,10.5992279605473,-0.252303973396488,-0.252303973396488
"Akap9",4.32529081247088e-15,170.660988020332,23,0.818103263708163,"cluster0turquoise",1.25783273259723e-13,12.9003771078096,-0.289645138472143,-0.289645138472143
"Ahnak",5.3551156423138e-09,129.666127379284,19,0.941081065247577,"cluster0turquoise",8.40455649418694e-08,7.0754851992036,-0.0876090920256341,-0.0876090920256341
"Ahnak2",3.93546589500568e-06,107.860744697565,22,0.959816901606997,"cluster0turquoise",4.48552380828457e-05,4.34818683383185,-0.0591688769052427,-0.0591688769052427
"Aff3",4.12234009086491e-11,144.483725580609,24,0.828401282031854,"cluster0turquoise",8.11137067630384e-10,9.09090575160181,-0.271598308615795,-0.271598308615795
"Adgrv1",4.57101849851629e-21,207.414130703424,21,1.16353599493798,"cluster0turquoise",1.90298717490862e-19,18.7205641386101,0.218515842385094,0.218515842385094
"Adgrl3",0.0819788811783867,64.4645997927523,22,1.00445802309489,"cluster0turquoise",0.370544542926308,0.431159578280208,0.00641727423722149,0.00641727423722149
"Adgrl2",2.76467063069947e-07,116.94286973252,23,1.1466080356942,"cluster0turquoise",3.68157317993818e-06,5.43396656247576,0.197372294924979,0.197372294924979
"Adgrb3",0.753548151677994,42.8408509295343,17,1.01732949666298,"cluster0turquoise",1,0,0.0247870206035829,0.0247870206035829
"Abca13",0.000731058625260326,87.9832574959077,20,1.01022126822646,"cluster0turquoise",0.00599862419689749,2.2219483449847,0.0146713203145847,0.0146713203145847
