"","IgG_1_2","IgG_2_2","IgG_3_2","IgG_4_2","IgG_5_2","IgG_6_2","TNF_1_2","TNF_2_2","TNF_3_2","TNF_4_2","TNF_5_2","TNF_6_2","CD48_1_2","CD48_2_2","CD48_3_2","CD48_4_2","CD48_5_2","CD48_6_2","CD115_1_2","CD115_2_2","CD115_3_2","CD115_4_2","CD115_5_2","CD115_6_2","IgG_1_1","IgG_2_1","IgG_3_1","IgG_4_1","IgG_5_1","IgG_6_1","IgG_7_1","IgG_8_1","CD115_1_1","CD115_2_1","CD115_3_1","CD115_4_1","CD115_5_1","CD115_6_1","CD115_7_1","CD115_8_1","CD48_1_1","CD48_2_1","CD48_3_1","CD48_4_1","CD48_5_1","CD48_6_1","TNF_1_1","TNF_2_1","TNF_3_1","TNF_4_1","TNF_5_1","TNF_6_1"
"Dgkb",416.543687569427,488.428825106783,1406.51310935883,414.231547481644,863.775910888301,26550.9904611314,5324.00089973902,15416.8605143059,23110.8225827853,13414.364693399,3071.58993679846,11152.4594113922,1239.00113887247,6898.48374101645,4433.9593368959,5659.44388587155,17664.0274673658,3106.37693153301,1563.61369820886,4160.40271234833,12334.1631147308,257.751204950765,7423.66983886483,1403.84777433665,2474.64660767602,5146.69847346883,3925.19711449288,4061.19524261652,3497.84278537713,3252.32186915122,2584.25933732328,8136.37116605299,3466.402352583,3002.45475690976,5373.63698986136,6790.54958891,3209.24805657832,3569.65788595289,14201.7553712175,2396.07474213786,12471.0722696706,12181.9774381278,4739.47424264357,19682.3083429511,7221.75728252032,4521.31150520854,2376.90870673819,8391.15920022319,2877.63120984889,11284.1035743999,6012.60566524609,14390.801312899
"Dmd",1835.61625030595,2604.95373390284,3021.39853121526,1242.69464244493,1055.96338179052,7283.8374364507,1895.2285811571,530.472619847085,9681.23817904902,5986.26972882222,2909.134869424,11856.1623499455,2811.37758417884,55821.2484132028,1541.52604983671,6921.62201869182,21441.1887921578,6887.48826080264,7127.71347684598,20950.599372897,5077.5589011634,12403.4909114112,12036.8793960282,2578.69910321412,664.687687858874,7664.83426475196,3211.18146998936,2321.22032359231,19101.6120440073,3637.08533417001,7198.08673989877,3173.67489760199,11650.4077612976,11715.3697966525,4585.73781353283,5112.26820709978,5765.7146181035,4240.15546094071,4475.24021742041,4302.30570121779,6812.88981281827,34999.5753345074,2434.86364535958,3044.90265410577,4638.04887185369,12466.4032389219,12032.3709164341,7091.57682788136,11412.1106393323,10461.6969974622,7347.57230770457,11182.2670108423
"Dnah10",2082.71843784713,244.214412553391,60.1073978358473,53.1066086514928,16.0156225751848,2703.43788309833,4803.17472476455,4818.45963027769,2017.42201265017,259.393792413794,4329.60975605358,2902.43235356634,680.531875535355,110.65045823533,1060.83513107042,5268.22177177158,8299.81501631913,11347.9745269955,3997.93393619833,260.025169521771,11.3031218279867,160.308676249866,767.211929799685,836.334844285662,1477.36339558182,2260.18910573162,1151.30300350501,5540.38706381897,2767.99323637502,5892.13663715954,5731.80981140088,11819.983135114,2009.24772586413,11569.3044301002,7191.12317744281,4301.37774224759,2031.50839454829,2347.33487314322,2249.32729914394,2463.04147406578,3462.11130446963,1084.35225829627,1985.0564526719,2991.34691948036,1614.29166219388,2189.51946615125,2267.9832668222,4995.95685591829,2983.91854591718,7454.77295053358,3600.20531529158,6820.5822774308
"Dnah11",1680.29487528006,1322.82806799754,6687.94979920194,3473.17220580763,7858.68804628125,3633.66574605715,1605.88070617128,674.142287722338,3139.53839838458,3735.94436086879,6922.65731611146,2998.26738410863,3191.34668344111,122.097057363123,106158.103077195,5521.36549265979,670.943130061726,3717.53594241274,4095.76613167929,9008.01480128991,1690.79959344296,17206.4645841523,500.874109610157,477.905625306093,3021.39061218659,6288.91210657745,9931.05092851123,4793.14318736816,16953.4733004905,31501.2921191604,3551.74411419139,8673.64312673999,11352.8527780474,19444.3722978134,2844.77819319823,3245.74140207158,3439.84247916578,4566.50383814718,2503.36533119816,4230.75201898171,13506.7212647657,78794.9052654455,9209.75885259761,25400.6787174703,4656.28681357604,8499.40045932132,3170.50834041182,3134.3890075582,1318.7502808473,2672.25025936924,3190.2549290248,4622.38926766069
"Dnah17",1962.69737532713,2991.62655377904,1626.9069014236,3494.41484926823,40.2170077999086,4632.27537840965,8940.84933706171,2287.66317309056,5192.77263611137,4126.7194247649,11205.2759369741,2275.39743944682,4058.90998089313,6600.87216369383,9282.30739686618,12359.7864282625,886.307591563021,7297.24787098245,3392.22503895964,5850.56631423984,9978.19937371484,13374.7728910428,5410.23542205892,5376.43828469354,1352.93894435682,5142.90400106054,10304.1146581129,2009.03286514223,3103.15464274301,4375.46783533591,2545.55994624855,28379.2705129198,5153.71021007832,5868.40795102952,7905.89872591602,9528.8599276475,2599.45391684704,3205.33442485331,6922.49637168784,3012.80358110427,14809.9076254443,16952.8556071481,14914.8423583082,16043.6856630519,3907.12828436556,4114.81843976273,4096.37457969773,5428.76523281575,10723.2112388897,4388.45287304835,4987.72969957914,12052.9133820465
"Dnah3",2188.61937536478,2462.49532658003,5361.57988695758,1147.10274687225,13488.0014300968,41592.6217356924,2372.65257488369,6067.28058950104,18204.547747287,25191.5166190954,3945.81685190211,4394.72068629621,3821.34726252881,782.184273732506,5014.10354920004,23790.1990560612,16798.427997101,4447.49275647032,7279.99141589896,11626.839722902,32346.3403111812,8122.30626332655,4754.32884995038,3046.64836132634,1894.17744217602,5283.84154765428,3424.63059122983,3029.59748834853,4539.56067003439,6171.78765473644,20815.9724658602,1472.31368875982,3116.62585736653,13927.7964003445,3052.8323248342,6406.44710886692,3536.35051528572,2648.76210154483,9789.02461706975,1613.53690570928,25133.9078725839,31921.8085863357,4416.44668341613,3158.06073855622,7256.36260783966,4456.64215388761,4586.53905931968,6641.98844706675,11427.8569113424,4292.50543907228,4346.52524926443,5595.35994411631
"Dnah5",1066.06943767769,661.414033998768,1354.42003123443,1115.23878168135,13911.5256715294,16017.839982457,4991.25084350533,1922.96324694568,28064.8470517192,13926.414777125,16604.0778690358,61463.1123023619,3537.19075133613,31695.6329848582,82065.5427176508,7010.13380921218,1449.5684908741,10059.7608487859,5768.27131703218,14338.5307764862,7301.81670087938,22427.498138094,18800.6674714384,15093.8526659174,8297.67946496788,4733.64304845179,13467.1284060525,9783.12746299602,1946.26546400562,5375.33377057023,5710.3101496927,6817.69840640191,3570.47422149078,7512.51276144932,6173.80257562449,4938.44129688211,8222.54161431311,2687.9239068096,10549.6986488055,1422.48254048232,17343.892863392,7343.15739828699,62603.0883197409,2613.00156841701,3684.53186744658,4683.90873138686,4940.54673904664,5104.44826055502,2716.23192174519,10694.1410785828,4025.92302410708,6252.90482742743
"Dnah6",2329.82062538832,8547.50443936869,3758.71594466832,17737.6072895986,1416.49284109412,1037.51650114545,3674.71801231986,7725.00752652318,35931.5991602189,16449.6089396955,3821.43419405992,23131.8382291778,4023.47244831944,29257.5073706383,6423.02520765294,1956.11057049986,559.119275051439,8930.25361075906,6928.22086953913,3974.67044840421,1334.2598157819,9231.89376756582,6958.57245136968,14167.9105168869,2297.30637213738,5951.43637687662,2556.66712919447,3029.09598239118,5076.5953559136,1533.86312192987,9993.04276196222,10488.1142220426,1921.87783306494,15031.6912043088,4348.16516112843,2207.60846604943,3042.42295579283,4685.17597531317,3317.80176820591,5533.57617862998,17269.071297938,6712.65683707212,118947.083502623,3587.94628584511,2866.16268759743,3220.53369578197,3936.87661410646,3815.57037347068,10672.0358548568,4553.50530411432,2018.21728623645,2925.14046533869
"Dnah7a",2019.17787533654,3571.63578359335,689.231495184382,382.367582290748,52.6736031361634,22705.105430749,2300.31560613724,1005.68767512677,10934.6660567311,4049.23816209584,8340.54289529174,9788.86383396195,2721.4712515382,957.698793691996,961.381837532569,672.689607954704,132420.152453479,1516.52820619209,363.255195394549,5367.66242798512,11.5488418677255,18.8598442646901,514.78727932155,3544.46672102019,1592.85319594768,1874.00474042228,996.410720834935,1622.87327798309,5894.44094983086,1570.19828894682,1436.17740210645,4263.30013717072,596.520355594131,1641.49650030279,6666.35826801789,2015.5404603151,2012.7192193745,2194.2478161991,4975.31592360146,1722.1564375207,14819.5381239681,133667.477814969,4225.40887957194,14598.5446303373,833.801284383457,11671.8940655506,2828.171243533,4287.146345625,1676.97796907746,5078.36061259056,1587.24380323804,5933.0301514459
"Dnah8",473.02418757884,702.116436091,1514.70642546335,1773.76072895986,4.98263813450194,282.959045766942,665.500112467377,1624.5723982817,1480.23863650071,2536.66916477385,1072.74048621648,7891.33022922471,2427.47098129728,2445.75668030506,1483.51162860629,13591.8705523058,7956.06020276899,7335.76434623151,2577.24031486601,11348.2413269858,18238.3242295757,968.138672254093,1007.71100623948,6262.55496494859,2283.08643485452,857.705640699058,1150.35853836678,1827.98921453905,4348.03986639554,2614.18549841601,1289.97970249082,471.29119358509,1296.59296306156,208.085184890078,1618.53294036471,247.294263668067,307.174545644284,729.83364357082,1700.18273100826,576.563883951178,585.661305830376,347.862378601308,576.586826147917,244.168080442713,4503.83632635843,9068.49075094544,2022.90102701122,1592.21985444864,1968.28400126463,4829.92529247395,2412.40034995451,449.782054822421
"Dnah9",1440.25275024005,61.0536031383478,140.25059495031,531.066086514928,21.7100661574728,7243.75157163372,1808.42421866135,13847.5456805916,1086.30416065778,495.206330971788,2370.75072052186,6081.41722384042,2024.53311092244,4143.66888426099,969.669611994057,22876.7573778912,422.445674483309,5489.75785778839,2630.83534369472,3566.05946772714,952.165153988007,18466.9308425091,8745.42096144718,11429.9095385707,876.287905036968,4973.31431587356,6963.54146418576,6401.22203960944,6280.07067607665,2578.17475253314,8350.46860745724,3770.32954868072,7370.76763423585,6598.44497155613,5295.84421260835,7408.56729381389,5741.80112242777,5445.86437454714,13817.2581692274,4867.90615685395,17701.1737756586,133874.021102264,6227.83240532058,15802.9727912947,12594.4678581129,5851.65244666752,5761.37773269927,5072.04549437019,3527.16493026621,9402.27741397643,6180.79043909912,7805.56493754637
"Dscam",2689.88381294833,11874.9258104087,6379.39849031126,75591.9467545349,3129.09674846722,3290.57790306473,11588.3823931819,24114.4011772154,9036.61812766968,6740.8698522078,5133.92537002619,34478.7058453843,3957.84738799781,293.796044280015,182065.829369961,10888.7204698142,47765.3525864314,4749.12780360155,7320.40036620632,10345.2871016876,7706.02616624978,952.422135366852,9293.99736721069,7885.44281755053,3424.83414253032,4405.84709530272,3941.25302184283,4877.39618820289,5032.59733345603,3427.1848604203,2429.46177302438,8196.69643883188,2864.90851965875,2600.48518665553,4084.23951297097,7681.91547515926,999.527182351326,2568.06504827196,4398.383445598,2761.71433262136,3281.24842560007,9219.71187035108,7434.84398415432,21665.3101943768,3742.98680886438,2457.43535019508,4041.91185973973,8384.93902635735,869.981528558966,5530.68422990632,1765.94012545689,5537.96935551879
"Dst",317.702812552953,132.282806799754,176.315033651819,127.455860763583,8.8975680973249,6531.63797312025,564.228356222341,121.56664204829,37292.4637131309,14707.9649049172,58.1155671953501,8666.22490475233,475.125436728638,41.9708634685735,9224.29297563577,2104.81037857406,91.1157337120863,3093.38342181043,1159.94955250695,3306.03429820537,459.250754271893,6035.15016470084,2424.86672112854,428.123789336708,597.835106606502,2734.03352749376,800.906437220877,650.954732639694,24974.0539826094,1713.59243021015,8758.96217991267,7249.40113972585,659.171323752599,6010.99557075921,8224.19226621266,1006.64692740055,2352.34779486443,3042.75359693591,3160.14138131692,3498.72548736658,2174.48190294484,16345.4552820122,2103.15254959376,1298.58259763754,5482.60586545802,2712.41736397472,1608.59533590219,3923.3385020765,4680.57935500728,2155.390570391,2806.58341367256,3805.57437878436
"Ep300",155.321375025888,81.4048041844638,432.7732644181,148.69850422418,2475.65934739968,25.9379125286364,506.358781225178,187.875719529176,5813.51787077296,3139.67551337215,1455.76618816075,279.290660437516,962.063384315169,5887.36748472808,1060.83513107042,1356.00063077185,16115.0599942603,676.590613411282,823.066514155097,3213.16816623331,1143.58106494456,72.2960696813122,634.043019704921,6083.3403554588,2097.94410983325,1563.01287936708,3248.01561038042,1346.29274250482,1819.44763456909,1370.35487035359,2876.65473655453,39681.7759174774,501.653131297305,5105.91196015794,1939.67545317519,4567.34900996489,1001.80465812997,1162.98694422667,471.434424801017,1410.58663796416,7043.17514015598,872.373621336093,1174.01413998793,7784.87310251136,1567.52770905965,5406.35777042917,1561.91300450963,3024.0170852411,2066.69820132786,1191.9184208813,1944.63644767574,838.169526494007
"Epha5",1080.18956268004,3520.75778097806,2817.03337857338,4057.34490097405,547.022486623535,13736.482675961,2546.26129987518,464.1635423662,38450.3923239419,36648.6372424631,2812.75509214458,8121.3343025262,7085.53776292693,213.669850385465,104608.289252897,17187.2194832427,2447.69993744741,11678.3809170839,3041.73056471478,12778.3797593556,12300.9909093661,14056.870591949,8212.74532106813,3594.24855698957,1759.15095806535,6639.24257953904,5316.39426310886,12096.3236912707,12637.7849211961,6000.49329594224,6140.3033838563,8193.86869167037,4544.01385110963,12275.8666595737,8830.39030665827,6946.57131214356,8469.93242076805,6863.99641368069,1612.28546524606,9900.58599054746,8788.83528465761,28030.0982257335,2486.96486458981,7951.58692158723,4558.55015152549,9216.30641110755,4963.88790474293,13813.8489143793,21926.683774088,6462.74501710243,4435.87341037386,21204.7102660742
"Epha7",465.964125077664,132.282806799754,965.72552522928,233.669078066568,15.3038171273988,2837.84342983762,1461.20676867837,707.296826462781,253240.180925211,94035.3028758264,1884.05682032978,7858.47250446736,767.81320576313,103.019392150135,1060.83513107042,7528.81290166146,25881.0099984921,7327.41137569557,6788.70365163584,9398.05255557257,6648.93855529328,678.954393528845,3080.77329323708,1085.24402413259,1542.67443496061,6039.32874796667,6712.31373741601,2523.57797738285,6148.07660870393,3567.98363261098,1861.87070392842,2229.20734565747,1742.35014764876,822.19731132751,3647.3179227229,17321.56323293,2629.06110196938,1656.66303483718,59.4693272602256,1511.86293542575,6425.02413051463,3017.97790184963,6667.21935416221,2029.0713005658,3456.3237761515,419.426935709987,1338.22683325358,5455.3817907533,720.391944462854,5852.22235686184,1807.98631892015,1822.70729832587
"Erbb4",2103.89862535066,824.223642367696,1466.62050719467,1253.31596417523,6539.7125515338,7400.55804282956,520.826174974469,88.4121033078476,8594.93401839124,18187.884223923,463.965534803802,150.597905137876,206.71894001315,114.465991277928,1201.72729691571,5485.96077645165,720.64262117741,13380.99474466,10211.5544213547,5051.91757928012,4816.84993900049,41428.7912347693,2196.29321872708,1881.75339964274,6989.50815502148,7113.47419236326,6692.47996951313,4208.63799407728,9434.98769818151,1863.15057302099,7434.58301868876,14314.9987139535,348.73726114749,3383.84765846317,4132.59290758093,7325.94586117957,3984.44387473345,3662.22215294236,5383.60085649565,4063.74314662577,25020.670142689,18773.6977451393,3999.63692957426,3426.41527979751,2696.40953772014,6080.7667199188,5228.42111596747,3123.97383271308,1917.10861723175,2159.38838014,3910.29599208312,5785.32724125694
"Erich3",861.32762514356,6257.99432168065,1314.34843267719,10939.9613822075,2894.20095069784,23766.2018523751,13917.6327868178,17759.7812519639,3473.78583243313,8054.68256703091,5377.22436998428,22137.8920552678,3644.15959966039,7890.52233209182,143991.793493887,4558.35721179832,588.110644868921,7400.7318948444,375.165201800928,2061.62812977975,2738.0584028099,685.241008283741,341.866455765663,19464.6978640294,4879.32609031427,3896.92316331696,2218.54860970736,2017.55846641717,1495.93276355751,1506.61174666716,2966.95331572889,657.922506244785,2147.13181751621,16228.9055480148,2051.41848621817,3993.49219255265,4367.05980554524,2495.67504460071,4959.90190066136,2238.42489395328,7010.79126599911,21382.6655846492,1941.63876998004,1485.73973476934,700.056378419538,4779.98891049223,3820.17078562504,4546.65778551605,11825.4502795979,4756.82248563504,2485.98118851521,2659.98704825248
"Fadd",240.042125040009,61.0536031383478,168.300713940372,212.426434605971,4.27083268671595,5083.83085561272,144.673937492908,33.1545387404428,155.186308665397,1940.40031727721,183.649028348342,4003.16613293773,175.875161661982,3483.5816678916,107.74106799934,253.143720888218,5429.66940438841,471.014727443382,2449.20774599744,2655.97137440094,1004.99496253186,12095.4467884213,79.5038269222471,2180.44441545905,1197.43197535424,1425.01798484508,1420.47556790118,1096.0412697874,750.554500746849,650.139952696164,4381.63105612715,327.076088348052,848.497501819154,132.444191496888,700.451547778605,1186.71068277648,2589.77464478781,375.003953444519,24.4810952577969,165.438750352095,4679.36398601299,17355.0714824059,109020.064531956,10653.272179599,3122.89679030439,1784.87409645748,1666.9482501429,2835.67600679174,1704.53394509517,2171.38180938701,1087.94525586184,7312.62871920488
"Fam135b",6699.99931361671,20361.376646639,1446.58470791606,934.676312266274,3121.62279126547,5666.25489148301,8087.27310585356,39420.7465623865,2530.73057208187,9186.58275210929,3554.44782595455,2913.38492848546,2986.59649523761,75929.1075476921,2013.9291941415,14220.3042650004,11861.6118796098,4995.07638049317,8331.47483863354,30274.3590228919,16346.2799235866,27038.7300608108,18693.3373050934,9080.20688081576,3618.78527825779,11494.9282507555,5125.61230518597,6408.99538194836,3569.01605699967,3291.57682637489,5766.20927013396,21711.4427060779,3787.59991090253,11070.5375732815,6929.80908742304,10941.4382931451,3004.55992097291,4316.10562872695,3215.71720105249,4447.57284049873,34834.5714570309,32574.0505462131,13124.2971240958,48187.7799984094,3204.73370828931,8065.19195759512,5718.58559558942,9898.90041426136,7932.18452509645,9113.29288069136,3668.53037966938,1558.44365780706
"Fat1",70473.543886746,187546.493240481,107231.597739152,250185.233357183,953209.638667201,78581.2639975519,85589.1014208044,320383.359361813,306361.648122212,196280.250844022,107252.758760398,32022.590919772,143381.569294327,619528.100126571,126123.351754919,139188.33106488,121801.027851761,226705.188992483,52289.6070550906,84471.0336417866,138857.131616538,26139.7441508605,110556.034122404,42672.9897929565,37396.8935120413,38730.2573096596,53476.5605918435,120978.282091428,130949.761369096,113823.154891941,20794.472804152,30567.0042335417,91913.0901092456,129785.164238718,55592.3963532573,14067.1371916327,22072.4411931773,35975.4583818689,98268.6631006628,27857.1320178222,39638.9202645448,234432.066428953,32674.4112865871,15395.8340345187,32312.4886971642,82972.6254404963,63585.2255509586,79924.0265886105,75393.1503844403,66748.5738007096,27682.1626213734,8997.86553786693
"Fat2",6424.65687607082,803.87244132158,1418.534588926,1147.10274687225,10629.3907517882,41788.3350756812,11993.4694181621,16643.5784477023,43440.2290179524,32356.8490407076,10054.7603270028,39273.1955162283,12720.1054421425,22526.9070834962,26786.0870595281,21380.9081180971,12238.499687237,10626.3706834739,4622.78391516155,9973.82257379935,5285.6837748222,6116.8761565145,9051.51069509784,7497.14449698933,1884.11022994037,11635.8657973493,3481.29849952376,3932.80971753504,20455.1982643197,4621.05463383441,2949.75358636234,11054.6062367319,4876.60586868547,14898.6673883414,6068.15317823612,4299.33232528708,9440.13710246937,5607.25848109288,2838.95367839219,6020.03288627351,16777.8100435715,19809.1318564448,5354.26862956033,105584.842879932,5677.14391049645,1943.77593113174,3767.6531628084,7201.65943978609,1472.27643294594,5993.2879294338,5439.72627930918,11551.079398031
"Fat3",381.243375063543,2116.52490879606,1478.64198676184,3919.26771848017,1568.10740147254,654.342793336053,1085.05453119681,2365.02376348492,2017.42201265017,1317.18146537394,3187.53337036146,18216.8702342235,208.031441219583,80.1261938945494,646.446407996038,1938.40821239579,26361.4384126104,2898.48077597179,321.99553034388,4940.47822091364,5875.16615015568,9690.81664467328,437.271048072359,607.338398826493,1260.69811224766,3199.74693695243,3935.58623101344,1920.01555771269,10435.2956793493,3482.66087434796,6230.60196303066,5126.70560381861,4801.52120720172,12718.6997549944,696.019812757071,6861.90446254873,979.314584815882,1498.82909240642,1531.64185733803,1021.27180171971,7254.30530010025,42672.9302249823,1662.02889344445,13864.0248506092,4609.99049997315,2804.80215157604,3561.47286582457,3188.3453994642,881.791232566553,3342.74006584487,2554.30625289301,2573.67872121435
"Fat4",1016.64900016945,172.985208891986,8547.27197225748,26829.4586907342,68.6892257113482,3263.46099451206,3848.32673731135,1281.97549796379,6338.76383856354,19599.3907047201,13196.2615649323,13403.213557271,2259.47082687389,122.097057363123,1442.07275629885,3620.13223228255,1027.12281639079,12986.5489137961,9206.00959475905,11496.8271381411,6123.09767025217,58276.9187778925,11142.4613431529,5466.04558943843,1243.61531148529,4127.76647452353,2019.26646554037,2480.94997100814,6216.66176135839,4404.01689513494,3255.0487826185,39093.6045078832,5513.06250493038,8987.36722649891,3268.80026900862,4172.91885084252,3319.13626289778,3390.46295883225,17957.443396649,1682.69083815783,25835.3468200078,24815.0888985043,10637.332259506,83927.0189710402,7507.48503617051,4973.996964455,1875.0736442681,8610.89045841411,2846.13866582865,8233.77473591072,4341.26947508153,7745.94990753034
"Fbxw7",1101.36975018357,244.214412553391,22383.9949540695,27084.3704122613,2843.30686118114,14858.8868908365,173.60872499149,77.3605903943666,2757.54133090052,276.237545167936,643.299050736648,57.5010183253709,5.2500048257308,26.7087312981831,348.086527382482,8082.89671031889,107.682230750647,718.355466090991,9.35786217644038,2340.22652569594,2623.5528642916,1081.29773784223,4213.7028268791,497.818359693846,1196.58255432186,2102.98953453091,1189.0816090343,1240.47498550407,227.754469192147,369.191250582951,128.997970249082,518.420312943599,1368.81973085562,12173.2731283048,1590.99287273089,796.002511893728,2743.78894431845,999.21939493761,244.597609699906,984.80931780523,790.970834798741,23179.048649145,4989.56009494869,551.393719395986,1109.70860787546,280.849754308009,4413.42541373891,1516.56518161529,192.891832123934,663.065302656055,1723.89393199363,449.782054822421
"Fgf15",2174.49925036243,2208.10531350358,745.331733164506,1433.87843359031,490.433953524549,497.536322140206,4036.40285605213,26888.3309184991,29509.2734631433,13528.9022121272,3615.8240025305,503.81844627944,3298.97178236859,221.30091647066,2038.79251752597,143.389100642976,886.307591563021,24260.2748138055,2888.17655354683,18517.506715229,1751.24672321872,84.8692991911056,224.598311055348,2090.83711071416,2044.74518517548,3149.56697530806,3672.08045744666,8013.81444546687,14100.0721381684,2772.17859071293,3504.44485843339,1073.60133898683,3107.3840972531,6424.55763042236,1698.38330887771,422.194179504357,2221.39293759254,839.012009763528,616.88093192087,427.038902904368,5879.89558220739,32083.5102388886,1111.49267691165,925.995927716705,2084.73703072431,2795.5636728159,737.191816574283,2900.91550477996,1511.64211297123,2524.90241433456,4052.20189502162,2989.20437819174
"Fgf3",2188.61937536478,3897.2550003312,3670.55842784241,7158.77084622123,16670.8394898718,9543.97281451415,4369.15291228582,419.957490712276,11865.7839087235,11895.0581949754,4878.06343392521,2434.20977577404,4849.69195776883,186.961119087282,1408.9216584529,7613.784220561,4191.32375075597,12480.2660885343,13072.0827457439,1578.72424352504,5741.74016857749,17813.1229079998,5004.76590475546,1851.88429806111,2527.27925164554,4252.9840639972,3672.08045744666,2483.20674781621,16987.1188470757,3280.54650781617,2334.86326150838,20454.0378015929,8511.32702494065,9391.3654823997,6375.60479535508,14975.6376363544,8416.98110891464,2848.13129198369,9899.21621358959,1719.98980628396,6685.47090927295,36037.7271206457,52201.9482540786,2454.34990294067,3468.01476443506,18824.3243216447,2089.03432981736,4572.98503304123,1129.7950167259,5437.02125864397,4220.38666887466,4414.18155088829
"Fgf4",1793.25587529889,1963.89090095019,1550.77086416486,3632.49203176211,32.0312451503696,20058.2593568041,5541.01180597838,38315.5952710384,6207.4523466159,19596.0219541693,3377.6077171951,5177.82979301316,1239.00113887247,4742.70757194881,9945.3293537852,2081.79731303877,1470.2766121723,12373.9977411604,8812.5540259769,2804.55718555624,1437.95367255169,25812.8401836059,343.854051438719,7596.7081689281,679.096385371149,4099.26921235512,3275.40509938915,790.373388782864,4232.86857231542,3056.04708303287,1350.17875527372,28155.8784871604,2854.47906346649,3667.57383674644,2875.56292397282,2350.04996192224,1220.15764840723,1955.71682049547,8265.11643906153,1320.35604595315,1716.76864893031,4071.07689956843,104636.615287386,1234.37330289848,3710.71968120176,2204.30103216746,3526.46111728014,2563.86887437519,1881.67950520898,2539.18030629528,2386.12147903997,8837.70575573432
"Flg",1517.913437753,2747.41214122565,1602.86394228926,1136.48142514195,27964.7006271683,12019.8644649749,636.565324968795,895.172545991957,12820.7765774336,33505.5929785401,1350.08408411904,2028.96450376666,4284.00393779633,190.77665212988,1367.48278614546,14469.9075142678,3077.22682491273,12261.6966928438,3275.67711912579,1077.24713087591,3612.57602424043,1043.57804931285,9558.34759172716,5027.96543290785,755.85887866799,2029.73298558713,6166.41288751781,2718.16228883447,3048.80414441306,599.530255779696,2511.16048751546,971.802441172455,3531.61429041145,1040.13611221517,5452.61683899513,10806.5413680282,2438.89187445281,4449.01842235285,16190.0576590507,4072.80734439466,4520.19618623546,34623.1773701614,4538.01619495334,2280.14979837954,2800.22551367815,18249.6909427645,2147.38724405807,5998.70674517404,2172.98553739615,3534.63493379701,2922.21044569652,7278.37232135985
"Fmn2",1694.41500028241,2096.17370774994,13019.2623712445,7849.15675869064,1400.83312124283,7110.52502091845,1866.29379365851,4796.35660445073,3402.16138227987,16254.2214077475,3411.26871403597,501.080302549661,4533.37916701855,141.174722576111,2718.39002336795,5457.63700348514,46386.1917079712,4767.22590642942,6431.82881681614,8915.14866931785,5791.12989656499,1587.37022561142,6668.38348310348,1792.14609489785,1233.70539944082,4683.77283965708,3178.12519015124,4444.84729998891,5542.45677017027,1891.37521168595,9287.8538579339,11003.7067878247,4559.26832262214,16777.2302970566,4931.0174545856,3245.33902496459,2990.61038182873,3315.69951241768,1911.49885173025,3660.72231088056,3552.91314769378,44315.7646614237,1738.44401498212,1734.80269418319,3578.37769383186,2529.49548452411,3695.6845685782,4404.17240742648,6621.30738025421,3994.95417061077,2549.0504787101,2082.96694429137
"Herc2",1327.29175022122,254.390013076449,2011.59424757302,509.823443054331,11575.7360946197,162.701451315992,4528.29424352802,1779.29357907043,2423.29389685198,1600.15651164353,2087.36540523761,14928.3596147582,4023.47244831944,2487.72754377363,144862.009812343,7266.81800172121,13965.557003507,7635.54317768809,13035.5020117815,4086.10980677068,18304.6686403052,3790.82869720272,8781.1976835622,7327.88625469342,1704.69363187812,11777.0356585802,3813.75022818149,6738.484795927,3302.43980328614,7501.58988333004,3336.74749710959,47334.6023189121,2277.33300015833,4371.23794386776,5059.93346083702,2137.25953517816,3955.40605855577,3055.80753202416,4204.61477659674,2374.47699405012,7369.76545273143,2554.61434285336,31496.9237319838,21933.3768015609,4205.48230536199,4401.21128132682,1307.10527899187,5530.02387714337,20505.5827251749,5651.18963805484,4088.99231430197,6689.3402337388
"Hmcn1",1574.39393776241,559.658028768188,220.393792064773,626.657982087616,42.7083268671595,4293.90351951335,3211.76141234256,464.1635423662,1420.55159470633,474.993827666817,2542.79581548632,16979.2292683631,7313.25672224301,28967.5268594009,1342.619462761,24790.3822889412,621.243638946043,3440.49575297068,5562.3983491505,9509.49191393904,1805.05941192152,29009.5837864709,34359.5664001222,11091.3930539789,1672.00665215049,3354.62336178071,4211.37005137723,3036.36781877275,656.08815841147,703.993860953431,4007.53694240481,2499.72849077532,3248.83127714168,3185.03646510022,3388.93194334236,3840.38770334473,1682.20054699914,3962.4626599723,9024.88376356549,4593.14851903807,8809.04874859213,1198.49460127482,2945.45559381587,11669.9673353103,3654.13529790933,3141.08277844484,2814.5555635435,5740.35254693244,1003.82484064496,3374.72254383689,2895.93157478199,4359.90518027668
